ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
KEGG	hsa04966	Collecting duct acid secretion	10/1542	27/8135	0.02128	0.04857	0.02518	ATP6V0A1/ATP6V0C/TCIRG1/ATP6V1A/ATP6V1B2/ATP6V1G1/ATP6V1D/ATP6V1E1/ATP6V0E2/ATP6V0D1	10
KEGG	hsa04120	Ubiquitin mediated proteolysis	37/1542	142/8135	0.02219	0.05031	0.02608	DDB1/UBE2J1/UBE2D3/UBA1/ANAPC15/CUL4B/WWP1/ITCH/BIRC3/ANAPC13/PML/UBE3B/ANAPC5/UBA3/UBA2/WWP2/RHOBTB1/PRPF19/UBC/UBE2H/CUL4A/PPIL2/UBE2G2/UBE2M/CDC16/UBE4B/RPS27A/CUL1/FANCL/MGRN1/UBE2L6/NEDD4L/CUL2/TRAF6/CUL7/AIRE/TRIM32	37
KEGG	hsa00071	Fatty acid degradation	14/1542	43/8135	0.02344	0.05261	0.02727	HADHA/GCDH/HADH/ECI1/ALDH3A2/ACADS/HADHB/ACADSB/ALDH9A1/ALDH7A1/ECHS1/ADH1B/ADH5/ACOX1	14
KEGG	hsa04750	Inflammatory mediator regulation of TRP channels	27/1542	98/8135	0.02352	0.05261	0.02727	IGF1/ITPR2/HRH1/ADCY3/PLCB3/PIK3CD/HTR2B/IL1RAP/PLCB2/GNAS/PRKCQ/MAPK14/PRKCD/IL1R1/ITPR3/ADCY9/PRKACB/PIK3R2/PPP1CB/CAMK2G/PIK3CB/MAP2K3/MAPK10/PRKCH/PTGER2/PLA2G4A/MAPK13	27
KEGG	hsa04929	GnRH secretion	19/1542	64/8135	0.02508	0.0557	0.02888	SPP1/ARRB2/MAPK3/ITPR2/AKT1/PLCB3/PIK3CD/MAP2K2/PLCB2/HRAS/KRAS/KCNJ9/ITPR3/MAP2K1/AKT2/KCNJ5/PIK3R2/KCNN4/PIK3CB	19
KEGG	hsa04730	Long-term depression	18/1542	60/8135	0.02593	0.05721	0.02966	IGF1/GNAI2/MAPK3/ITPR2/PPP2R1A/PLCB3/MAP2K2/PLCB2/HRAS/KRAS/ARAF/GNAS/GNAI1/ITPR3/GNA12/MAP2K1/PLA2G4A/GNAO1	18
KEGG	hsa00920	Sulfur metabolism	5/1542	10/8135	0.0263	0.05764	0.02988	PAPSS1/MPST/PAPSS2/TST/SUOX	5
KEGG	hsa04630	JAK-STAT signaling pathway	41/1542	162/8135	0.02665	0.05803	0.03008	CCND2/TYK2/CDKN1A/CREBBP/PIM1/MCL1/AKT1/IL10RA/IFNAR1/IL2RG/PIK3CD/FHL1/IFNAR2/OSMR/IFNG/STAT2/IL3RA/STAT6/IL15/HRAS/IL24/SOS1/MTOR/PDGFB/IL2RB/IL12RB1/IFNA2/CSF3R/GRB2/GHR/PDGFA/CCND1/IL13RA1/CSF2/STAT1/AKT2/PIK3R2/PIK3CB/GH1/IL27RA/STAT5A	41
KEGG	hsa00450	Selenocompound metabolism	7/1542	17/8135	0.02862	0.06191	0.03209	TXNRD2/PAPSS1/TXNRD1/CTH/PAPSS2/SEPHS2/SEPHS1	7
KEGG	hsa03030	DNA replication	12/1542	36/8135	0.02885	0.062	0.03214	MCM5/RPA1/RFC5/POLA1/MCM2/PCNA/RFC2/POLA2/POLD1/POLD4/LIG1/MCM6	12
KEGG	hsa04921	Oxytocin signaling pathway	39/1542	154/8135	0.02977	0.06358	0.03296	CAMK1/GNAI2/JUN/CDKN1A/MAPK3/ITPR2/ADCY3/PLCB3/RCAN1/ROCK1/MAP2K2/PLCB2/EEF2/HRAS/PTGS2/KRAS/GNAS/RHOA/MYLK/KCNJ9/GNAI1/ITPR3/PPP3CC/ADCY9/CCND1/MAP2K1/PRKAA1/PRKACB/MYL6B/MAPK7/RGS2/KCNJ5/PPP1CB/CAMK2G/PRKAG1/ROCK2/PLA2G4A/GNAO1/PPP1R12A	39
KEGG	hsa01212	Fatty acid metabolism	17/1542	57/8135	0.03158	0.067	0.03473	TECR/HADHA/SCD/FASN/HSD17B8/HADH/HSD17B4/ACADS/HADHB/ACADSB/FADS2/CBR4/ELOVL2/ECHS1/PPT1/ELOVL5/ACOX1	17
KEGG	hsa04728	Dopaminergic synapse	34/1542	132/8135	0.03221	0.06792	0.03521	GNAI2/ATF4/ARRB2/ITPR2/CREB1/GNG7/GNG5/AKT1/PPP2R1A/PLCB3/COMT/PPP2R2A/KIF5B/PLCB2/GNB2/KIF5C/GNAS/GSK3A/GNG12/MAPK14/KCNJ9/GNAI1/ITPR3/PPP3CC/PRKACB/AKT2/PPP2R5D/KCNJ5/PPP1CB/CAMK2G/ARNTL/MAPK10/GNAO1/MAPK13	34
KEGG	hsa03018	RNA degradation	22/1542	79/8135	0.03421	0.07166	0.03715	ENO2/PAN2/BTG1/CNOT3/LSM2/PFKP/PFKL/MPHOSPH6/EDC4/LSM6/CNOT1/PARN/ENO1/BTG3/SKIV2L/TOB1/HSPA9/PFKM/C1D/EXOSC2/HSPD1/LSM4	22
KEGG	hsa04216	Ferroptosis	13/1542	41/8135	0.03513	0.07314	0.03791	MAP1LC3B/PRNP/TP53/NCOA4/SLC39A8/CP/HMOX1/ALOX15/FTH1/SLC7A11/GCLM/PCBP1/FTL	13
KEGG	hsa04720	Long-term potentiation	19/1542	67/8135	0.03944	0.08156	0.04228	RPS6KA2/ATF4/MAPK3/CREBBP/ITPR2/RAP1B/PLCB3/MAP2K2/PLCB2/HRAS/KRAS/ARAF/ITPR3/PPP3CC/MAP2K1/PRKACB/PPP1CB/CAMK2G/RPS6KA3	19
KEGG	hsa04141	Protein processing in endoplasmic reticulum	42/1542	171/8135	0.03967	0.08156	0.04228	ERP29/PRKCSH/UBE2J1/DNAJB1/ATF4/GANAB/UBE2D3/OS9/DDIT3/HSPA6/HSPA8/CKAP4/HSP90AB1/SEC24C/SEC62/CAPN2/XBP1/BAK1/HSP90AA1/UBE2G2/MOGS/ATXN3/SAR1A/UBE4B/CAPN1/HSPA1B/RAD23B/STT3A/CUL1/PDIA3/SEC24B/SEC61G/EDEM1/UBXN1/DDOST/SEC24A/BAG2/RAD23A/RPN1/BCAP31/MAPK10/NFE2L2	42
KEGG	hsa05012	Parkinson disease	62/1542	266/8135	0.04151	0.08481	0.04396	GNAI2/UBE2J1/ATF4/TUBB2A/ITPR2/TXN/UBA1/TP53/CYC1/PINK1/TXN2/DDIT3/PSMB4/TUBB/CASP3/UQCRC1/KIF5B/SLC25A6/NDUFV1/NDUFS2/PSMB3/PSMD3/PPIF/PSMD11/PSMA1/NDUFB1/KIF5C/XBP1/SLC39A8/NDUFA2/GNAS/NDUFS7/UBC/UBE2G2/GNAI1/MFN1/ITPR3/PSMD14/COX5A/TRAP1/CYCS/RPS27A/UQCR11/PRKACB/PSMC6/COX7A2/PSMA3/TUBB2B/PSMC1/ADRM1/UBE2L6/CAMK2G/PSMB1/SDHC/PSMA4/PSMC4/NDUFC1/MAPK10/NFE2L2/NDUFS3/PSMD13/PSMD8	62
KEGG	hsa04610	Complement and coagulation cascades	23/1542	85/8135	0.04204	0.08537	0.04425	SERPINA1/F13A1/CD55/SERPING1/ITGAM/C5/CPB2/CLU/F3/ITGB2/PROCR/PLAUR/CFHR2/PROS1/CFD/FGG/F5/CFI/C7/C8B/KLKB1/C1R/F2R	23
KEGG	hsa00380	Tryptophan metabolism	13/1542	42/8135	0.04235	0.08547	0.04431	CYP1A1/CAT/HADHA/GCDH/HADH/ALDH3A2/KYNU/ALDH9A1/ALDH7A1/ECHS1/CYP1B1/IDO1/HAAO	13
KEGG	hsa05340	Primary immunodeficiency	12/1542	38/8135	0.0433	0.08687	0.04503	CD4/BTK/IL2RG/CD3D/ADA/TAP1/BLNK/CIITA/ICOS/RFX5/LCK/AIRE	12
KEGG	hsa00020	Citrate cycle (TCA cycle)	10/1542	30/8135	0.04413	0.088	0.04562	IDH2/IDH3G/SUCLG2/IDH3B/ACO2/ACO1/PC/IDH1/PDHB/SDHC	10
KEGG	hsa05140	Leishmaniasis	21/1542	77/8135	0.04672	0.09261	0.04801	NCF4/HLA-DMB/JUN/MAPK3/ITGAM/HLA-DMA/FCGR3A/ITGB1/IFNG/PTGS2/HLA-DOB/ITGB2/MAPK14/EEF1A2/IRAK1/STAT1/NFKBIB/HLA-DQB1/TGFB2/TRAF6/MAPK13	21
KEGG	hsa00620	Pyruvate metabolism	14/1542	47/8135	0.04879	0.09612	0.04983	LDHA/ALDH3A2/PC/ME1/HAGH/ACYP1/ALDH9A1/ALDH7A1/GRHPR/PDHB/ADH1B/AKR1A1/ADH5/LDHC	14
KEGG	hsa04061	Viral protein interaction with cytokine and cytokine receptor	26/1542	100/8135	0.05041	0.09841	0.05101	CSF1R/TNFRSF1A/CXCL9/IL10RA/IL2RG/TNFRSF14/LTBR/TNFSF14/CCL7/CCR7/CCL20/PPBP/IL24/CCR5/IL2RB/TNFSF10/CCR6/CXCL8/CCL2/CCL16/CCR4/CXCL13/XCL1/CXCL12/CCL3/CSF1	26
KEGG	hsa04940	Type I diabetes mellitus	13/1542	43/8135	0.05054	0.09841	0.05101	HLA-DMB/HLA-DMA/CD80/IFNG/FAS/HLA-DOB/HLA-DQB1/CPE/CD28/FASLG/HSPD1/HLA-A/GZMB	13
KEGG	hsa01210	2-Oxocarboxylic acid metabolism	7/1542	19/8135	0.05243	0.1015	0.05261	IDH2/IDH3G/IDH3B/ACO2/ACO1/BCAT1/IDH1	7
KEGG	hsa00410	beta-Alanine metabolism	10/1542	31/8135	0.05447	0.1048	0.05434	ALDH6A1/HADHA/ALDH3B1/ALDH3A2/ACADS/ALDH9A1/ALDH7A1/ECHS1/DPYD/ACOX1	10
KEGG	hsa04550	Signaling pathways regulating pluripotency of stem cells	35/1542	143/8135	0.05898	0.1123	0.05822	IGF1/PCGF1/MAPK3/AKT1/ID1/PIK3CD/FZD2/MAP2K2/HRAS/KRAS/SETDB1/ACVR1/KLF4/JARID2/FZD7/MAPK14/SKIL/GRB2/ZFHX3/HESX1/CTNNB1/MAP2K1/ZIC3/ID3/INHBA/AKT2/KAT6A/ID2/FGFR1/DVL3/PIK3R2/FZD5/PIK3CB/FZD6/MAPK13	35
KEGG	hsa04622	RIG-I-like receptor signaling pathway	19/1542	70/8135	0.05904	0.1123	0.05822	ATG12/PIN1/DDX3X/TBKBP1/TANK/IKBKB/MAPK14/IFNA2/CHUK/IRF3/CASP10/NFKBIB/CXCL8/FADD/IKBKE/TRADD/TRAF6/MAPK10/MAPK13	19
KEGG	hsa05014	Amyotrophic lateral sclerosis	81/1542	364/8135	0.05978	0.1131	0.05861	NUP50/HDAC6/SRSF7/TNFRSF1A/RAB1A/MAP1LC3B/ATF4/TUBB2A/CHMP2B/CAT/TP53/CYC1/PINK1/GPX1/RB1CC1/GPX3/DDIT3/PFN1/PSMB4/TUBB/CASP3/UQCRC1/KIF5B/NDUFV1/NDUFS2/PSMB3/PSMD3/TANK/PSMD11/PFN2/PSMA1/GPX7/NDUFB1/SPG11/DCTN3/KIF5C/XBP1/ACTR1B/NDUFA2/MTOR/NDUFS7/MAPK14/FIG4/ITPR3/PPP3CC/HNRNPA1/SETX/NEFH/BAD/PSMD14/COX5A/CYCS/ATXN2L/UQCR11/ULK2/RAE1/PSMC6/COX7A2/ERBB4/PSMA3/TUBB2B/PSMC1/NXF1/TPR/ADRM1/WIPI2/PSMB1/SDHC/ATG2A/PSMA4/CCS/PSMC4/MAP2K3/NDUFC1/RAC1/NDUFS3/MAPK13/GPX2/PSMD13/SIGMAR1/PSMD8	81
KEGG	hsa04918	Thyroid hormone synthesis	20/1542	75/8135	0.06319	0.1188	0.0616	ATF4/ITPR2/CREB1/ADCY3/PLCB3/ATP1A1/GPX1/GPX3/ATP1B3/PLCB2/GPX7/GSR/GNAS/ASGR2/ITPR3/ADCY9/PRKACB/ASGR1/SLC5A5/GPX2	20
KEGG	hsa04217	Necroptosis	38/1542	159/8135	0.06916	0.1293	0.06704	TNFRSF1A/PYGL/TYK2/CHMP2B/SMPD1/IFNAR1/PYGB/SLC25A6/IFNAR2/TNFAIP3/IFNG/STAT2/BIRC3/HSP90AB1/NLRP3/STAT6/CAPN2/FAS/HSP90AA1/IFNA2/CFLAR/RBCK1/PARP1/CAPN1/TNFSF10/STAT1/ALOX15/AIFM1/FADD/FASLG/TRADD/FTH1/CAMK2G/CHMP7/FTL/MAPK10/PLA2G4A/STAT5A	38
KEGG	hsa04971	Gastric acid secretion	20/1542	76/8135	0.07109	0.1322	0.06853	EZR/GNAI2/SLC4A2/ITPR2/ADCY3/PLCB3/ATP1A1/ATP1B3/PLCB2/KCNQ1/GNAS/MYLK/GNAI1/ITPR3/ADCY9/PRKACB/KCNJ15/CAMK2G/KCNK2/KCNJ10	20
KEGG	hsa04931	Insulin resistance	27/1542	108/8135	0.07153	0.1323	0.06857	RPS6KA2/TNFRSF1A/PYGL/CREB1/AKT1/GFPT1/PIK3CD/PYGB/IKBKB/RPS6KB2/IRS1/MTOR/PRKCQ/PRKCD/SREBF1/PRKAA1/AKT2/SLC2A4/PIK3R2/PPP1CB/RPS6KA3/CD36/PRKAG1/PIK3CB/PPARA/MAPK10/SLC2A2	27
KEGG	hsa04725	Cholinergic synapse	28/1542	113/8135	0.0741	0.1363	0.07063	GNAI2/ATF4/MAPK3/ITPR2/CREB1/ADCY3/GNG7/GNG5/FYN/AKT1/PLCB3/PIK3CD/PLCB2/HRAS/KRAS/KCNQ1/GNB2/GNG12/GNAI1/ITPR3/ADCY9/MAP2K1/PRKACB/AKT2/PIK3R2/CAMK2G/PIK3CB/GNAO1	28
KEGG	hsa05144	Malaria	14/1542	50/8135	0.07726	0.1413	0.07324	IFNG/LRP1/THBS1/PECAM1/ITGB2/HGF/CXCL8/TGFB2/GYPC/CCL2/CD36/KLRB1/MET/ITGAL	14
KEGG	hsa04930	Type II diabetes mellitus	13/1542	46/8135	0.08141	0.1481	0.07675	HK2/MAPK3/PIK3CD/ADIPOQ/IKBKB/IRS1/MTOR/PRKCD/SLC2A4/PIK3R2/PIK3CB/MAPK10/SLC2A2	13
KEGG	hsa03450	Non-homologous end-joining	5/1542	13/8135	0.08186	0.1481	0.07675	PRKDC/XRCC5/XRCC6/LIG4/DNTT	5
KEGG	hsa04726	Serotonergic synapse	28/1542	115/8135	0.08872	0.1596	0.08273	GNAI2/MAPK3/ITPR2/GNG7/GNG5/PLCB3/CASP3/HTR2B/PLCB2/HRAS/PTGS2/KRAS/GNB2/ARAF/GNAS/GNG12/KCNJ9/GNAI1/ITPR3/ALOX5/MAP2K1/PRKACB/ALOX15/KCNJ5/CYP2C8/PLA2G4A/GNAO1/GABRB3	28
KEGG	hsa05330	Allograft rejection	11/1542	38/8135	0.09006	0.1611	0.08353	HLA-DMB/HLA-DMA/CD80/IFNG/FAS/HLA-DOB/HLA-DQB1/CD28/FASLG/HLA-A/GZMB	11
KEGG	hsa04371	Apelin signaling pathway	33/1542	139/8135	0.09209	0.1639	0.08495	SPP1/GNAI2/MAP1LC3B/MAPK3/ITPR2/ADCY3/GNG7/GNG5/AKT1/PLCB3/NOTCH3/MAP2K2/PLCB2/HRAS/SPHK2/KRAS/GNB2/RPS6KB2/MTOR/MYLK/GNG12/RRAS/GNAI1/ITPR3/ADCY9/CCND1/MAP2K1/MEF2A/PRKAA1/PRKACB/AKT2/NRF1/PRKAG1	33
KEGG	hsa04973	Carbohydrate digestion and absorption	13/1542	47/8135	0.09388	0.1662	0.08614	HK2/AKT1/PLCB3/ATP1A1/SLC2A5/PIK3CD/ATP1B3/PLCB2/SLC37A4/AKT2/PIK3R2/PIK3CB/SLC2A2	13
KEGG	hsa04024	cAMP signaling pathway	50/1542	221/8135	0.09463	0.1666	0.08637	VAV1/GNAI2/JUN/HCAR3/PLD2/MAPK3/CREBBP/CREB1/ADCY3/RAP1B/ATP2B4/AKT1/ATP1A1/ROCK1/PIK3CD/ATP1B3/NPY1R/ATP2A3/MAP2K2/ATP2B1/PDE4D/PLD1/PLN/GNAS/RHOA/PTGER3/RRAS/GNAI1/FSHB/ADCY9/BAD/MAP2K1/GCG/PRKACB/ADCYAP1/AKT2/PIK3R2/PPP1CB/CAMK2G/PIK3CB/EDNRA/ACOX1/PPARA/MAPK10/ROCK2/NPY/PTGER2/RAC1/PPP1R12A/F2R	50
KEGG	hsa00790	Folate biosynthesis	8/1542	26/8135	0.1028	0.1793	0.09292	PCBD1/FPGS/CBR1/QDPR/AKR1B1/PTS/GCH1/DHFR	8
KEGG	hsa05415	Diabetic cardiomyopathy	46/1542	203/8135	0.1032	0.1793	0.09292	NCF4/CYC1/AKT1/PLCB3/GFPT1/PIK3CD/UQCRC1/SLC25A6/NDUFV1/MMP9/ATP2A3/NDUFS2/PLCB2/ACE/PPIF/CTSD/NDUFB1/NDUFA2/PLN/GSR/IRS1/MTOR/NDUFS7/MAPK14/PRKCD/COX5A/PARP1/UQCR11/COX7A2/TGFB2/AKT2/PDK2/SLC2A4/PIK3R2/PPP1CB/CAMK2G/PDHB/CD36/SDHC/PIK3CB/PPARA/NDUFC1/MAPK10/RAC1/NDUFS3/MAPK13	46
KEGG	hsa04114	Oocyte meiosis	31/1542	131/8135	0.1034	0.1793	0.09292	IGF1/RPS6KA2/YWHAQ/MAPK3/ITPR2/ADCY3/PPP2R1A/ANAPC15/PTTG1/ESPL1/ANAPC13/ANAPC5/MAD2L1/MAPK14/CDK2/ITPR3/PPP3CC/ADCY9/CDC16/MAP2K1/PRKACB/CUL1/PPP2R5D/PPP1CB/CAMK2G/RPS6KA3/YWHAH/YWHAB/CCNB1/CDK1/MAPK13	31
KEGG	hsa00511	Other glycan degradation	6/1542	18/8135	0.1084	0.1869	0.09691	MAN2B1/FUCA1/MAN2C1/HEXA/NEU1/MAN2B2	6
KEGG	hsa04962	Vasopressin-regulated water reabsorption	12/1542	44/8135	0.1141	0.1957	0.1015	RAB5C/ARHGDIA/RAB11B/CREB1/ADCY3/DYNC1LI2/GNAS/ADCY9/PRKACB/DYNC1H1/VAMP2/ARHGDIB	12
KEGG	hsa00052	Galactose metabolism	9/1542	31/8135	0.1169	0.1984	0.1029	GAA/GLA/HK2/PFKP/PFKL/GALK1/AKR1B1/PFKM/GALE	9
KEGG	hsa04710	Circadian rhythm	9/1542	31/8135	0.1169	0.1984	0.1029	BHLHE40/CREB1/PER2/CRY1/PRKAA1/CUL1/PRKAG1/ARNTL/RORA	9
KEGG	hsa00520	Amino sugar and nucleotide sugar metabolism	13/1542	49/8135	0.1221	0.2046	0.1061	RENBP/HK2/GNPDA1/GFPT1/TSTA3/MPI/GALK1/FPGT/CYB5R1/GALE/HEXA/PMM1/UAP1	13
KEGG	hsa04672	Intestinal immune network for IgA production	13/1542	49/8135	0.1221	0.2046	0.1061	HLA-DMB/ITGB7/HLA-DMA/LTBR/CD80/MAP3K14/IL15/HLA-DOB/HLA-DQB1/ICOS/MADCAM1/CD28/CXCL12	13
KEGG	hsa04022	cGMP-PKG signaling pathway	38/1542	167/8135	0.123	0.2046	0.1061	ADORA3/GNAI2/ATF4/MAPK3/ITPR2/CREB1/ADCY3/ATP2B4/AKT1/PLCB3/ATP1A1/ROCK1/SLC25A6/ATP1B3/ATP2A3/MAP2K2/ATP2B1/PLCB2/PPIF/PLN/IRS1/RHOA/MYLK/SRF/GNAI1/ITPR3/PPP3CC/ADCY9/BAD/GNA12/MAP2K1/MEF2A/AKT2/RGS2/PPP1CB/EDNRA/ROCK2/PPP1R12A	38
KEGG	hsa00062	Fatty acid elongation	8/1542	27/8135	0.123	0.2046	0.1061	TECR/HADHA/HADH/HADHB/ELOVL2/ECHS1/PPT1/ELOVL5	8
KEGG	hsa04270	Vascular smooth muscle contraction	31/1542	134/8135	0.1296	0.2144	0.1111	PTGIR/ADORA2B/MAPK3/ITPR2/ADCY3/ARHGEF11/PLCB3/ROCK1/ADM/MAP2K2/PLCB2/ARAF/GNAS/RHOA/MYLK/PRKCQ/PRKCD/ITPR3/CALCRL/ADCY9/GNA12/MAP2K1/PRKACB/MYL6B/MYH9/PPP1CB/EDNRA/ROCK2/PRKCH/PLA2G4A/PPP1R12A	31
KEGG	hsa04215	Apoptosis - multiple species	9/1542	32/8135	0.1367	0.2251	0.1167	TNFRSF1A/CASP3/PMAIP1/BIRC3/BAK1/CYCS/CASP7/FADD/MAPK10	9
KEGG	hsa04979	Cholesterol metabolism	13/1542	50/8135	0.1379	0.226	0.1171	NPC1/PLTP/LRP1/APOH/SCARB1/VAPA/LRPAP1/NPC2/STARD3/LPL/CYP27A1/CD36/SORT1	13
KEGG	hsa04934	Cushing syndrome	35/1542	155/8135	0.1451	0.2366	0.1226	GNAI2/ATF4/CDKN1A/MAPK3/ITPR2/CREB1/ADCY3/RAP1B/PLCB3/FZD2/ARNT/MAP2K2/PLCB2/SCARB1/GNAS/FZD7/GNAI1/CDK2/ITPR3/CDK4/ADCY9/CCND1/RB1/CTNNB1/MAP2K1/PRKACB/CDKN2A/AIP/MEN1/NR4A1/DVL3/CAMK2G/FZD5/KCNK2/FZD6	35
KEGG	hsa04960	Aldosterone-regulated sodium reabsorption	10/1542	37/8135	0.1481	0.2403	0.1245	IGF1/MAPK3/ATP1A1/PIK3CD/ATP1B3/KRAS/IRS1/NEDD4L/PIK3R2/PIK3CB	10
KEGG	hsa04925	Aldosterone synthesis and secretion	23/1542	98/8135	0.1544	0.2486	0.1289	CAMK1/ATF4/ITPR2/CREB1/NR4A2/ADCY3/ATP2B4/PLCB3/ATP1A1/ATP1B3/ATP2B1/PLCB2/SCARB1/PRKD2/GNAS/ITPR3/ADCY9/PRKACB/NR4A1/KCNJ5/CAMK2G/PRKD1/PRKD3	23
KEGG	hsa04913	Ovarian steroidogenesis	13/1542	51/8135	0.1547	0.2486	0.1289	IGF1/CYP1A1/ADCY3/SCARB1/PTGS2/GNAS/BMP6/FSHB/ALOX5/ADCY9/PRKACB/CYP1B1/PLA2G4A	13
KEGG	hsa05332	Graft-versus-host disease	11/1542	42/8135	0.1576	0.252	0.1306	HLA-DMB/HLA-DMA/CD80/IFNG/FAS/HLA-DOB/HLA-DQB1/CD28/FASLG/HLA-A/GZMB	11
KEGG	hsa00670	One carbon pool by folate	6/1542	20/8135	0.1627	0.259	0.1342	MTHFD2/GART/ATIC/MTHFD1/DHFR/MTHFR	6
KEGG	hsa00590	Arachidonic acid metabolism	15/1542	61/8135	0.1668	0.2641	0.1369	TBXAS1/GPX1/GPX3/PTGS2/GPX7/CBR1/LTC4S/ALOX5/ALOX15/CYP2C8/PTGES/CYP4F2/PLA2G4A/PTGES3/GPX2	15
KEGG	hsa04724	Glutamatergic synapse	26/1542	114/8135	0.1736	0.2736	0.1418	GNAI2/PLD2/MAPK3/ITPR2/ADCY3/GNG7/GNG5/PLCB3/PLCB2/PLD1/GNB2/GLS/GNAS/HOMER3/GNG12/GNAI1/ITPR3/PPP3CC/ADCY9/PRKACB/HOMER1/DLG4/PLA2G4A/SLC1A3/GNAO1/SLC1A1	26
KEGG	hsa00770	Pantothenate and CoA biosynthesis	6/1542	21/8135	0.1935	0.3024	0.1568	BCAT1/ALDH3A2/VNN2/DPYD/ENPP1/AASDHPPT	6
KEGG	hsa04916	Melanogenesis	23/1542	101/8135	0.1937	0.3024	0.1568	GNAI2/MAPK3/CREBBP/CREB1/ADCY3/PLCB3/FZD2/MAP2K2/PLCB2/HRAS/KRAS/GNAS/FZD7/GNAI1/ADCY9/CTNNB1/MAP2K1/PRKACB/DVL3/CAMK2G/FZD5/FZD6/GNAO1	23
KEGG	hsa04310	Wnt signaling pathway	36/1542	167/8135	0.2191	0.3405	0.1765	CCND2/JUN/CREBBP/TP53/PLCB3/TBL1X/CSNK1A1/CTNNBIP1/PPARD/FZD2/PLCB2/RHOA/FZD7/CTBP1/PPP3CC/GPC4/CCND1/TLE1/DAAM1/CTNNB1/PRKACB/CUL1/INVS/CBY1/PRICKLE3/CSNK2A1/DVL3/CAMK2G/FZD5/RYK/FZD6/MAPK10/ROCK2/CTNND2/RAC1/LRP6	36
KEGG	hsa00900	Terpenoid backbone biosynthesis	6/1542	22/8135	0.2262	0.3492	0.181	MVD/FNTA/PMVK/FDPS/HMGCS2/ICMT	6
KEGG	hsa00510	N-Glycan biosynthesis	12/1542	50/8135	0.2268	0.3492	0.181	GANAB/MGAT5/MGAT2/MOGS/DPM1/DOLK/ALG3/STT3A/DDOST/MAN2A1/RPN1/MAN2A2	12
KEGG	hsa01040	Biosynthesis of unsaturated fatty acids	7/1542	27/8135	0.2398	0.3674	0.1905	TECR/SCD/HSD17B4/FADS2/ELOVL2/ELOVL5/ACOX1	7
KEGG	hsa00270	Cysteine and methionine metabolism	12/1542	51/8135	0.249	0.3794	0.1966	LDHA/DNMT1/AHCY/MPST/MAT2A/BCAT1/SMS/CTH/TST/AMD1/GCLM/LDHC	12
KEGG	hsa04136	Autophagy - other	8/1542	32/8135	0.2499	0.3794	0.1966	GABARAP/ATG12/GABARAPL1/MTOR/ULK2/GABARAPL2/WIPI2/ATG2A	8
KEGG	hsa00561	Glycerolipid metabolism	14/1542	61/8135	0.2562	0.3873	0.2007	GK/DGKZ/GLA/AGPAT1/ALDH3A2/DGAT1/ALDH9A1/ALDH7A1/LPL/AKR1B1/MGLL/DGKD/DGKQ/AKR1A1	14
KEGG	hsa01250	Biosynthesis of nucleotide sugars	9/1542	37/8135	0.2575	0.3875	0.2008	HK2/GFPT1/TSTA3/MPI/GALK1/FPGT/GALE/PMM1/UAP1	9
KEGG	hsa00650	Butanoate metabolism	7/1542	28/8135	0.2713	0.4064	0.2107	HADHA/HADH/ACADS/BDH1/ECHS1/HMGCS2/HMGCL	7
KEGG	hsa00531	Glycosaminoglycan degradation	5/1542	19/8135	0.2845	0.4226	0.2191	NAGLU/SGSH/HEXA/IDS/HYAL2	5
KEGG	hsa04713	Circadian entrainment	21/1542	97/8135	0.2847	0.4226	0.2191	GNAI2/MAPK3/CREB1/ADCY3/GNG7/GNG5/PLCB3/PLCB2/PER2/GNB2/GNAS/GNG12/KCNJ9/GNAI1/ITPR3/ADCY9/PRKACB/ADCYAP1/KCNJ5/CAMK2G/GNAO1	21
KEGG	hsa00860	Porphyrin metabolism	10/1542	43/8135	0.2895	0.4272	0.2215	BLVRB/UROS/PPOX/CP/BLVRA/HMOX1/HEPH/HCCS/ALAD/UROD	10
KEGG	hsa04060	Cytokine-cytokine receptor interaction	60/1542	295/8135	0.2904	0.4272	0.2215	CD4/CSF1R/TNFRSF1A/CXCL9/IL1R2/IL10RA/IFNAR1/IL2RG/TNFRSF14/LTBR/TNFSF14/IFNAR2/OSMR/IFNG/CCL7/IL3RA/CCR7/IL1RAP/IL1RN/TNFRSF21/IL15/CCL20/ACVR1/PPBP/FAS/IL24/BMP6/IL32/CCR5/IL2RB/IL12RB1/IFNA2/CSF3R/IL1R1/GHR/TNFSF11/IL13RA1/CSF2/TNFSF10/BMP5/CCR6/TNFSF8/CXCL8/CD27/INHBA/TGFB2/CXCR6/FASLG/CCL2/CCL16/CCR4/CXCL13/XCL1/CXCL12/IL1RL1/CCL3/GH1/IL27RA/TNFRSF11A/CSF1	60
KEGG	hsa04723	Retrograde endocannabinoid signaling	31/1542	148/8135	0.297	0.4339	0.2249	GNAI2/MAPK3/ITPR2/ADCY3/GNG7/GNG5/PLCB3/NDUFV1/NDUFS2/PLCB2/PTGS2/GNB2/NDUFB1/NDUFA2/NDUFS7/GNG12/MAPK14/KCNJ9/GNAI1/ITPR3/ADCY9/MGLL/PRKACB/KCNJ5/GABRG2/NDUFC1/MAPK10/NDUFS3/GNAO1/MAPK13/GABRB3	31
